Temperature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name
30,55,26,Sandy,Sugarcane,45,63,73,Compost
34,45,33,Black,Wheat,19,2,92,NPK
28,75,52,Sandy,Cotton,89,9,46,MOP
21,30,50,Sandy,Cotton,88,80,72,Compost
21,51,41,Black,Maize,64,90,84,Compost
28,57,31,Clayey,Rice,80,21,81,MOP
34,32,62,Black,Cotton,70,65,1,DAP
35,41,71,Sandy,Maize,67,45,25,DAP
32,69,72,Loamy,Maize,30,24,76,NPK
36,73,72,Clayey,Sugarcane,54,12,53,MOP
33,59,40,Loamy,Maize,66,11,87,MOP
24,81,32,Black,Cotton,76,6,6,NPK
29,62,73,Black,Wheat,99,15,69,MOP
20,66,68,Red,Sugarcane,1,20,70,NPK
24,36,44,Red,Wheat,45,95,59,Compost
37,61,41,Sandy,Wheat,14,56,67,Urea
39,71,79,Sandy,Rice,98,7,29,NPK
34,49,59,Clayey,Sugarcane,13,37,27,NPK
33,56,32,Red,Wheat,99,41,54,Compost
20,41,46,Loamy,Cotton,13,98,25,NPK
29,53,64,Loamy,Cotton,30,69,63,Urea
38,64,65,Loamy,Sugarcane,28,38,15,NPK
23,75,49,Black,Maize,63,26,68,MOP
38,83,77,Red,Rice,43,92,72,Compost
36,88,29,Sandy,Cotton,2,24,29,NPK
31,42,52,Sandy,Rice,36,96,16,NPK
29,60,63,Loamy,Sugarcane,24,19,93,NPK
40,40,65,Red,Maize,6,46,74,Urea
27,87,28,Red,Rice,74,8,30,NPK
29,46,49,Black,Sugarcane,47,47,36,DAP
21,89,37,Black,Maize,12,62,100,Urea
20,72,46,Clayey,Maize,62,22,5,NPK
33,57,30,Black,Maize,2,68,66,Urea
32,89,71,Clayey,Wheat,77,98,28,DAP
29,37,75,Loamy,Cotton,16,29,21,NPK
32,72,49,Red,Cotton,100,37,7,NPK
31,75,80,Black,Wheat,0,85,39,NPK
33,45,74,Clayey,Wheat,51,88,27,DAP
26,30,33,Sandy,Maize,76,45,69,Compost
39,37,49,Loamy,Maize,23,24,75,NPK
21,78,30,Sandy,Cotton,43,18,9,NPK
35,57,49,Sandy,Cotton,76,97,93,Compost
22,83,31,Black,Wheat,87,73,19,DAP
39,55,46,Loamy,Sugarcane,81,62,59,Compost
29,74,20,Loamy,Sugarcane,65,20,31,NPK
36,34,56,Red,Rice,88,57,97,Compost
39,76,46,Red,Maize,55,51,41,Compost
28,88,28,Red,Sugarcane,69,29,24,NPK
37,67,80,Black,Rice,93,67,83,Compost
23,51,69,Loamy,Cotton,85,88,47,Compost
24,62,45,Loamy,Maize,12,79,20,NPK
20,38,45,Loamy,Wheat,64,50,7,DAP
27,62,32,Red,Maize,35,43,7,NPK
27,55,43,Sandy,Maize,50,43,80,Compost
26,52,36,Loamy,Rice,79,46,47,Compost
22,70,44,Loamy,Cotton,65,37,95,MOP
36,87,44,Black,Wheat,40,54,66,Compost
24,72,67,Red,Rice,74,78,1,DAP
32,34,59,Loamy,Rice,51,21,7,NPK
36,37,40,Loamy,Maize,7,86,58,Urea
25,53,71,Red,Sugarcane,22,70,76,Urea
27,50,72,Red,Maize,36,27,32,NPK
20,47,79,Black,Wheat,78,35,45,MOP
20,90,28,Sandy,Sugarcane,98,46,27,DAP
27,71,23,Clayey,Sugarcane,89,47,8,DAP
22,40,34,Red,Rice,89,67,46,Compost
31,48,65,Black,Maize,99,63,25,DAP
33,41,47,Red,Rice,39,84,73,Urea
25,79,60,Loamy,Wheat,22,18,68,NPK
33,57,26,Red,Rice,63,27,37,NPK
29,82,63,Loamy,Sugarcane,14,77,28,NPK
34,66,26,Clayey,Rice,49,73,79,Compost
20,76,27,Sandy,Wheat,99,93,1,DAP
36,75,28,Clayey,Maize,7,75,19,NPK
23,37,76,Sandy,Wheat,96,26,83,MOP
34,57,40,Loamy,Cotton,26,51,0,NPK
27,74,69,Black,Wheat,96,74,39,DAP
38,67,79,Sandy,Maize,68,95,25,DAP
27,68,60,Clayey,Rice,67,11,2,NPK
30,43,55,Loamy,Maize,40,43,19,DAP
29,70,46,Clayey,Maize,3,21,78,NPK
35,83,35,Clayey,Rice,70,2,96,MOP
38,34,56,Clayey,Cotton,35,97,41,Urea
26,49,29,Black,Wheat,40,53,36,DAP
38,35,79,Sandy,Sugarcane,24,1,17,NPK
23,57,67,Black,Sugarcane,9,68,16,NPK
35,90,60,Clayey,Wheat,80,91,31,DAP
30,57,34,Black,Sugarcane,6,64,8,NPK
30,32,58,Black,Wheat,100,45,56,Compost
27,89,26,Loamy,Cotton,10,25,78,NPK
24,55,24,Loamy,Sugarcane,58,77,81,Compost
37,75,74,Sandy,Maize,63,30,33,NPK
36,74,34,Sandy,Cotton,59,11,77,MOP
28,72,50,Black,Wheat,20,56,2,NPK
38,64,37,Clayey,Cotton,100,36,88,MOP
35,34,49,Red,Maize,46,15,24,NPK
39,50,52,Red,Sugarcane,19,26,45,NPK
27,35,46,Loamy,Cotton,82,67,9,DAP
29,82,58,Clayey,Sugarcane,88,80,81,Compost
33,44,34,Clayey,Wheat,37,42,51,Urea
37,62,40,Loamy,Cotton,9,42,21,NPK
22,85,29,Black,Sugarcane,44,29,75,MOP
22,78,59,Red,Sugarcane,33,13,99,NPK
29,49,34,Loamy,Cotton,20,66,37,NPK
40,86,23,Red,Rice,100,58,98,Compost
27,90,32,Clayey,Sugarcane,100,6,39,NPK
36,42,75,Loamy,Maize,100,2,78,MOP
39,74,67,Loamy,Maize,38,93,60,Urea
20,32,53,Black,Sugarcane,14,89,100,Urea
27,34,35,Red,Maize,52,26,86,MOP
30,64,37,Loamy,Sugarcane,56,45,56,Compost
27,59,30,Red,Wheat,71,16,12,NPK
34,64,63,Loamy,Rice,50,13,72,MOP
22,42,70,Red,Wheat,60,22,84,MOP
21,53,25,Clayey,Rice,7,61,15,NPK
38,33,24,Clayey,Cotton,29,17,77,NPK
21,76,28,Loamy,Cotton,66,24,58,MOP
37,89,57,Clayey,Wheat,81,75,66,Compost
39,30,36,Clayey,Rice,32,60,49,Urea
37,35,31,Red,Sugarcane,15,38,41,NPK
23,47,71,Sandy,Rice,51,48,52,Compost
25,89,34,Sandy,Rice,19,19,2,NPK
28,57,75,Sandy,Maize,36,38,11,NPK
22,35,21,Clayey,Sugarcane,11,47,48,Urea
26,82,34,Sandy,Cotton,98,93,7,DAP
33,68,75,Loamy,Rice,56,59,68,Compost
35,65,56,Black,Wheat,80,20,26,NPK
32,41,54,Loamy,Sugarcane,89,39,7,NPK
34,72,55,Clayey,Cotton,59,56,63,Compost
29,57,60,Sandy,Maize,18,60,33,NPK
21,59,72,Black,Sugarcane,33,10,3,NPK
31,67,68,Loamy,Maize,47,4,5,NPK
20,71,21,Loamy,Sugarcane,92,42,49,Compost
21,56,51,Loamy,Wheat,73,68,56,Compost
24,38,43,Black,Sugarcane,90,93,60,Compost
35,47,58,Red,Sugarcane,30,31,50,NPK
30,49,65,Loamy,Wheat,39,55,80,Urea
24,48,67,Black,Maize,47,47,59,Compost
34,58,41,Loamy,Wheat,82,72,58,Compost
23,66,54,Clayey,Sugarcane,80,3,18,NPK
38,37,80,Black,Cotton,90,34,61,MOP
23,80,49,Loamy,Sugarcane,83,29,79,MOP
37,42,62,Loamy,Cotton,77,40,56,Compost
26,53,51,Clayey,Cotton,78,13,56,MOP
37,86,58,Clayey,Cotton,56,72,35,DAP
33,31,51,Loamy,Maize,54,33,32,NPK
36,68,68,Clayey,Rice,13,97,69,Urea
27,67,78,Loamy,Sugarcane,66,85,15,DAP
40,38,44,Black,Rice,30,69,73,Urea
38,37,77,Loamy,Wheat,16,67,68,Urea
32,90,66,Loamy,Sugarcane,43,98,69,Compost
35,73,54,Loamy,Rice,81,68,88,Compost
20,68,40,Clayey,Wheat,9,99,50,Urea
27,30,47,Red,Wheat,22,17,35,NPK
23,80,70,Clayey,Sugarcane,50,52,16,DAP
26,45,67,Sandy,Wheat,58,85,36,DAP
28,74,36,Black,Rice,8,47,31,NPK
38,60,21,Clayey,Cotton,20,90,33,NPK
29,83,37,Clayey,Maize,73,100,1,DAP
20,56,22,Loamy,Rice,13,54,52,Urea
27,49,52,Sandy,Sugarcane,27,94,29,NPK
35,37,25,Loamy,Cotton,15,18,28,NPK
23,54,29,Red,Wheat,28,93,21,NPK
23,47,77,Red,Rice,91,53,100,Compost
27,72,55,Loamy,Maize,23,7,60,NPK
33,37,61,Clayey,Sugarcane,74,60,100,Compost
25,31,27,Black,Maize,72,49,29,DAP
23,54,56,Clayey,Rice,3,37,92,NPK
36,80,43,Sandy,Rice,50,5,86,MOP
22,31,43,Black,Wheat,7,48,99,Urea
30,77,58,Sandy,Sugarcane,66,73,93,Compost
31,37,50,Sandy,Rice,67,40,36,DAP
35,54,47,Sandy,Wheat,96,83,22,DAP
35,36,67,Red,Cotton,92,90,2,DAP
30,71,80,Sandy,Rice,24,83,45,Urea
28,78,73,Loamy,Rice,36,0,12,NPK
35,69,73,Black,Sugarcane,95,77,78,Compost
29,57,54,Black,Sugarcane,21,22,51,NPK
28,39,42,Clayey,Cotton,44,56,15,DAP
27,56,75,Clayey,Sugarcane,31,3,25,NPK
32,62,76,Black,Wheat,7,19,69,NPK
34,79,60,Red,Rice,31,41,61,Urea
24,64,42,Red,Wheat,4,91,3,NPK
36,75,73,Red,Sugarcane,3,79,96,Urea
22,81,25,Sandy,Rice,77,55,65,Compost
38,66,32,Clayey,Maize,99,32,8,NPK
35,54,78,Red,Sugarcane,6,96,97,Urea
37,33,33,Loamy,Wheat,11,23,26,NPK
22,35,70,Red,Wheat,36,47,0,NPK
31,65,22,Red,Cotton,53,58,25,DAP
20,35,42,Loamy,Sugarcane,13,23,30,NPK
28,43,66,Red,Wheat,8,61,62,Urea
24,64,54,Loamy,Cotton,46,84,65,Compost
32,80,31,Loamy,Cotton,83,1,46,MOP
35,89,67,Black,Wheat,66,28,14,NPK
23,62,20,Red,Maize,8,14,6,NPK
32,31,54,Sandy,Wheat,63,99,99,Compost
26,78,78,Red,Cotton,45,7,29,NPK
31,60,73,Clayey,Maize,70,96,29,DAP
37,59,41,Clayey,Sugarcane,15,85,21,NPK
20,88,68,Black,Wheat,61,56,81,Compost
30,69,60,Red,Cotton,54,74,97,Compost
31,59,46,Black,Wheat,28,83,82,Urea
35,61,65,Red,Cotton,10,15,48,NPK
37,35,80,Loamy,Cotton,56,96,35,DAP
39,80,71,Red,Maize,9,32,7,NPK
27,81,77,Black,Cotton,2,25,5,NPK
32,49,30,Loamy,Sugarcane,71,76,24,DAP
38,66,72,Black,Wheat,27,78,50,Urea
24,62,33,Clayey,Cotton,58,35,16,NPK
29,46,20,Loamy,Rice,60,99,43,Compost
26,39,36,Red,Sugarcane,34,4,28,NPK
34,67,24,Clayey,Sugarcane,90,58,98,Compost
38,77,61,Black,Rice,85,46,27,DAP
39,70,65,Sandy,Rice,99,35,24,NPK
35,46,23,Black,Rice,38,29,30,NPK
30,53,27,Red,Rice,77,8,15,NPK
34,53,40,Red,Maize,15,58,66,Urea
33,36,68,Black,Sugarcane,37,17,21,NPK
40,43,26,Loamy,Cotton,83,5,90,MOP
26,50,36,Red,Wheat,55,53,15,DAP
37,58,54,Black,Rice,80,33,96,MOP
31,49,48,Sandy,Rice,72,69,17,DAP
33,30,56,Black,Maize,16,70,11,NPK
24,31,32,Black,Cotton,55,73,59,Compost
24,50,63,Sandy,Sugarcane,77,77,56,Compost
39,42,42,Loamy,Rice,92,34,53,MOP
22,48,33,Black,Wheat,92,80,8,DAP
39,33,36,Clayey,Cotton,77,51,6,DAP
30,44,20,Sandy,Wheat,87,94,10,DAP
33,41,57,Clayey,Sugarcane,92,84,67,Compost
39,50,75,Red,Wheat,50,44,42,Compost
26,50,26,Red,Cotton,52,61,39,DAP
23,39,42,Sandy,Cotton,14,54,71,Urea
29,82,63,Sandy,Maize,15,93,20,NPK
29,40,66,Loamy,Wheat,63,35,38,NPK
25,69,39,Red,Sugarcane,3,56,54,Urea
30,71,47,Loamy,Sugarcane,78,5,74,MOP
35,74,43,Red,Maize,92,45,87,Compost
22,71,43,Sandy,Wheat,89,77,21,DAP
30,39,50,Red,Maize,58,98,48,Compost
27,36,37,Sandy,Wheat,42,48,80,Compost
34,63,54,Loamy,Maize,27,17,50,NPK
24,55,39,Loamy,Sugarcane,55,63,43,Compost
31,33,36,Black,Cotton,34,59,23,NPK
22,68,59,Black,Rice,10,53,44,Urea
23,61,47,Sandy,Maize,23,80,88,Urea
35,68,67,Black,Maize,14,10,74,NPK
25,88,25,Clayey,Wheat,0,44,100,Urea
35,90,46,Sandy,Sugarcane,51,59,44,Compost
20,67,61,Loamy,Rice,35,1,3,NPK
23,66,20,Clayey,Sugarcane,42,81,31,DAP
20,76,41,Clayey,Wheat,18,68,13,NPK
24,44,70,Loamy,Wheat,66,71,13,DAP
32,36,60,Red,Rice,26,94,83,Urea
34,53,27,Red,Rice,65,34,74,MOP
24,44,66,Sandy,Sugarcane,27,43,18,NPK
39,85,20,Black,Sugarcane,29,5,49,NPK
23,80,37,Black,Cotton,27,73,31,NPK
36,44,71,Red,Sugarcane,66,27,87,MOP
39,39,30,Sandy,Wheat,31,14,19,NPK
30,50,49,Sandy,Cotton,31,46,65,Urea
35,64,71,Black,Sugarcane,97,41,95,Compost
22,56,21,Black,Cotton,63,70,74,Compost
37,52,24,Sandy,Sugarcane,100,38,63,MOP
40,64,55,Loamy,Maize,56,29,85,MOP
27,35,53,Loamy,Maize,7,92,49,Urea
39,42,62,Loamy,Rice,91,77,67,Compost
26,31,57,Clayey,Cotton,19,91,22,NPK
39,61,45,Sandy,Maize,98,5,30,NPK
26,33,51,Clayey,Sugarcane,37,55,2,NPK
39,82,67,Black,Sugarcane,20,37,12,NPK
22,74,35,Clayey,Maize,55,49,33,DAP
31,58,21,Clayey,Maize,92,28,8,NPK
20,41,79,Black,Wheat,59,37,13,NPK
23,44,74,Red,Rice,37,8,84,NPK
29,73,65,Loamy,Sugarcane,42,9,41,MOP
25,87,21,Black,Cotton,31,6,51,NPK
30,44,52,Loamy,Maize,51,28,66,MOP
21,34,49,Sandy,Wheat,29,98,92,Urea
35,56,23,Sandy,Wheat,97,30,66,MOP
39,59,47,Red,Wheat,5,19,73,NPK
30,45,72,Black,Rice,88,31,43,MOP
35,85,52,Black,Wheat,30,80,51,Urea
40,41,67,Sandy,Wheat,61,32,46,MOP
22,71,24,Loamy,Rice,42,21,87,MOP
39,39,76,Sandy,Cotton,69,81,9,DAP
25,61,42,Clayey,Sugarcane,51,85,55,Compost
27,59,26,Sandy,Sugarcane,37,27,85,NPK
37,53,64,Sandy,Sugarcane,22,33,18,NPK
31,72,55,Sandy,Rice,1,9,12,NPK
36,30,60,Clayey,Wheat,32,59,72,Urea
32,53,62,Black,Sugarcane,61,35,11,NPK
25,58,68,Sandy,Rice,81,97,81,Compost
23,85,55,Red,Maize,27,79,87,Urea
32,30,64,Black,Wheat,83,50,30,DAP
34,45,55,Red,Wheat,7,26,64,NPK
21,61,65,Clayey,Wheat,99,87,70,Compost
30,73,66,Red,Cotton,8,10,57,NPK
21,70,45,Sandy,Cotton,5,84,41,Urea
20,52,44,Clayey,Maize,47,6,78,MOP
26,75,69,Sandy,Wheat,93,2,25,NPK
36,67,22,Red,Cotton,31,71,3,NPK
22,63,67,Loamy,Sugarcane,44,39,47,MOP
32,47,36,Loamy,Maize,14,89,56,Urea
28,39,77,Loamy,Wheat,22,28,9,NPK
34,84,29,Black,Maize,21,23,97,NPK
22,78,20,Red,Cotton,67,19,58,MOP
29,58,65,Red,Cotton,18,7,87,NPK
27,31,74,Red,Cotton,35,30,42,NPK
40,63,32,Black,Rice,93,31,13,NPK
31,49,60,Black,Cotton,91,14,18,NPK
27,60,40,Clayey,Maize,97,85,10,DAP
28,71,77,Red,Cotton,40,39,66,MOP
29,79,64,Red,Wheat,36,29,40,NPK
39,62,78,Red,Maize,23,17,96,NPK
20,55,80,Red,Wheat,91,49,100,Compost
37,31,62,Sandy,Wheat,63,29,76,MOP
26,79,51,Clayey,Sugarcane,31,61,50,Urea
22,41,29,Loamy,Sugarcane,82,73,9,DAP
22,56,22,Loamy,Sugarcane,66,60,8,DAP
40,89,55,Sandy,Wheat,43,23,16,NPK
34,41,67,Black,Rice,14,66,73,Urea
30,58,59,Clayey,Wheat,46,21,53,MOP
21,78,61,Loamy,Sugarcane,45,17,11,NPK
37,53,38,Loamy,Maize,41,21,5,NPK
35,56,56,Red,Rice,90,15,18,NPK
29,39,52,Red,Sugarcane,88,88,24,DAP
30,76,60,Clayey,Rice,52,55,91,Compost
33,65,28,Sandy,Cotton,31,29,23,NPK
31,58,59,Loamy,Cotton,42,0,45,MOP
37,52,74,Loamy,Wheat,53,94,67,Compost
27,51,79,Clayey,Rice,39,25,39,NPK
24,85,54,Red,Sugarcane,99,75,37,DAP
25,43,74,Clayey,Sugarcane,51,46,50,Compost
39,76,38,Sandy,Wheat,89,28,5,NPK
23,51,38,Clayey,Rice,7,33,55,NPK
37,55,67,Black,Rice,82,35,65,MOP
21,62,77,Red,Cotton,53,23,76,MOP
36,71,68,Black,Maize,31,8,96,NPK
38,84,53,Sandy,Wheat,97,78,87,Compost
33,66,54,Sandy,Sugarcane,70,81,87,Compost
31,47,46,Clayey,Sugarcane,8,30,91,NPK
31,84,43,Sandy,Sugarcane,26,56,16,NPK
34,70,65,Clayey,Rice,63,10,27,NPK
36,61,49,Clayey,Sugarcane,47,54,29,DAP
28,37,20,Loamy,Sugarcane,27,44,84,Urea
30,43,49,Sandy,Wheat,45,87,99,Compost
34,80,36,Sandy,Sugarcane,26,26,14,NPK
29,77,51,Black,Rice,20,53,3,NPK
25,84,30,Red,Cotton,37,8,75,NPK
37,35,47,Black,Cotton,31,58,68,Urea
32,37,27,Loamy,Sugarcane,45,88,92,Compost
29,72,58,Loamy,Cotton,39,96,54,Urea
34,82,29,Clayey,Cotton,82,55,24,DAP
32,33,41,Black,Sugarcane,65,99,50,Compost
28,90,42,Loamy,Maize,52,86,15,DAP
27,46,53,Clayey,Sugarcane,18,100,97,Urea
23,49,45,Loamy,Maize,100,63,72,Compost
39,49,25,Sandy,Rice,60,35,90,MOP
37,45,49,Loamy,Rice,67,87,51,Compost
32,35,76,Clayey,Rice,43,100,15,DAP
31,47,53,Red,Wheat,24,32,47,NPK
23,39,57,Black,Sugarcane,72,34,3,NPK
35,52,45,Sandy,Rice,42,45,93,Compost
30,84,70,Red,Maize,24,92,85,Urea
34,86,61,Sandy,Wheat,17,70,96,Urea
33,65,54,Loamy,Wheat,98,82,43,Compost
32,53,80,Clayey,Cotton,64,0,60,MOP
31,84,23,Red,Wheat,12,68,59,Urea
21,60,42,Clayey,Cotton,0,54,92,Urea
34,60,45,Sandy,Sugarcane,31,76,68,Urea
38,49,66,Black,Wheat,14,26,57,NPK
31,42,41,Black,Sugarcane,24,83,36,NPK
35,41,54,Clayey,Cotton,90,74,86,Compost
23,43,39,Red,Maize,21,34,80,NPK
40,77,20,Red,Rice,52,79,42,Compost
32,80,45,Loamy,Rice,11,66,5,NPK
39,74,58,Clayey,Wheat,55,25,91,MOP
38,49,65,Clayey,Cotton,69,53,77,Compost
21,82,24,Red,Wheat,59,71,15,DAP
31,47,24,Red,Sugarcane,32,29,45,NPK
35,72,80,Sandy,Wheat,65,1,13,NPK
26,30,67,Sandy,Rice,26,40,7,NPK
35,47,59,Loamy,Sugarcane,96,7,82,MOP
39,56,20,Clayey,Wheat,25,19,73,NPK
37,71,35,Clayey,Cotton,57,17,65,MOP
35,56,59,Red,Cotton,76,38,37,NPK
21,35,80,Sandy,Cotton,28,50,89,Urea
33,88,40,Clayey,Sugarcane,33,42,61,Urea
33,58,62,Loamy,Maize,60,11,80,MOP
28,40,20,Loamy,Wheat,95,75,51,Compost
34,52,36,Black,Wheat,48,32,24,NPK
38,63,66,Red,Rice,16,52,20,NPK
25,73,68,Clayey,Maize,12,9,44,NPK
29,37,75,Black,Wheat,42,6,93,MOP
32,79,49,Red,Maize,80,95,16,DAP
36,73,49,Loamy,Cotton,21,65,52,Urea
40,84,66,Sandy,Maize,58,33,60,MOP
32,53,21,Black,Maize,54,97,79,Compost
28,40,68,Red,Rice,83,28,64,MOP
40,63,67,Sandy,Wheat,21,66,35,NPK
30,71,31,Loamy,Sugarcane,50,25,97,MOP
35,50,23,Clayey,Maize,65,10,84,MOP
39,31,34,Clayey,Rice,90,69,81,Compost
36,53,74,Sandy,Cotton,25,23,88,NPK
27,48,71,Red,Wheat,83,20,88,MOP
32,33,45,Black,Rice,7,80,6,NPK
28,56,73,Red,Rice,35,95,96,Urea
27,41,40,Sandy,Cotton,69,41,2,DAP
20,33,71,Black,Wheat,40,5,77,MOP
23,74,24,Sandy,Maize,97,36,65,MOP
27,43,53,Red,Sugarcane,55,80,84,Compost
40,56,25,Black,Maize,56,9,71,MOP
25,49,21,Red,Maize,30,85,2,NPK
28,35,53,Loamy,Wheat,98,54,36,DAP
30,52,52,Sandy,Rice,5,25,66,NPK
34,66,56,Loamy,Cotton,71,70,97,Compost
28,61,31,Red,Wheat,42,93,12,DAP
24,35,78,Black,Maize,21,76,27,NPK
34,34,36,Red,Cotton,50,99,15,DAP
33,89,20,Black,Rice,35,61,48,Urea
40,64,56,Clayey,Wheat,1,89,47,Urea
20,35,25,Sandy,Sugarcane,17,74,91,Urea
22,56,62,Loamy,Cotton,43,16,32,NPK
22,36,72,Clayey,Cotton,77,2,29,NPK
33,58,21,Clayey,Maize,17,90,48,Urea
40,85,45,Sandy,Wheat,69,38,51,MOP
36,39,26,Red,Sugarcane,88,15,17,NPK
37,39,58,Red,Sugarcane,56,0,92,MOP
24,70,54,Red,Rice,6,5,32,NPK
20,63,28,Red,Wheat,100,91,25,DAP
30,60,37,Red,Rice,32,53,2,NPK
28,77,49,Red,Sugarcane,80,69,30,DAP
30,51,59,Red,Cotton,18,34,96,NPK
20,86,49,Red,Cotton,28,61,21,NPK
35,52,25,Black,Cotton,49,75,47,Compost
22,51,53,Clayey,Rice,10,76,14,NPK
27,43,47,Red,Cotton,28,0,49,NPK
31,62,70,Loamy,Wheat,99,92,69,Compost
35,59,52,Red,Cotton,36,71,39,NPK
24,43,78,Black,Rice,17,74,20,NPK
32,81,52,Sandy,Cotton,8,62,49,Urea
33,72,22,Loamy,Cotton,54,81,59,Compost
24,50,31,Loamy,Cotton,39,9,34,NPK
26,44,69,Black,Sugarcane,48,44,6,DAP
23,51,49,Sandy,Cotton,12,87,50,Urea
40,40,27,Clayey,Cotton,21,89,12,NPK
22,30,72,Loamy,Wheat,10,82,23,NPK
40,54,24,Sandy,Sugarcane,63,44,5,DAP
33,65,74,Red,Wheat,76,46,70,Compost
34,78,60,Loamy,Rice,26,16,33,NPK
22,47,34,Red,Cotton,57,23,24,NPK
34,45,47,Clayey,Rice,5,37,51,NPK
25,54,33,Red,Cotton,31,43,59,Urea
38,58,45,Clayey,Wheat,85,27,41,MOP
20,56,46,Black,Wheat,84,56,22,DAP
36,71,55,Sandy,Sugarcane,38,83,0,NPK
40,87,73,Sandy,Rice,13,75,84,Urea
23,86,51,Black,Maize,22,51,64,Urea
23,64,65,Red,Cotton,81,6,93,MOP
36,50,39,Sandy,Wheat,87,41,81,Compost
24,78,56,Sandy,Rice,63,43,64,Compost
25,73,28,Sandy,Sugarcane,49,65,25,DAP
26,67,40,Loamy,Sugarcane,43,39,65,MOP
22,74,65,Red,Rice,17,28,30,NPK
39,73,40,Sandy,Wheat,17,42,51,Urea
26,65,65,Sandy,Wheat,44,69,3,DAP
20,73,78,Sandy,Maize,44,20,43,MOP
29,81,37,Clayey,Wheat,97,99,38,DAP
24,89,48,Black,Cotton,70,90,62,Compost
25,31,27,Clayey,Wheat,2,53,46,Urea
23,81,20,Black,Maize,52,22,21,NPK
29,30,67,Clayey,Wheat,18,27,96,NPK
25,48,52,Red,Wheat,94,93,99,Compost
34,65,52,Loamy,Cotton,96,57,63,Compost
34,48,38,Red,Wheat,2,85,67,Urea
28,38,44,Red,Sugarcane,5,90,71,Urea
33,89,67,Clayey,Wheat,79,9,39,NPK
27,82,22,Red,Cotton,42,42,97,Compost
22,89,37,Sandy,Rice,56,59,99,Compost
38,46,40,Clayey,Wheat,33,60,47,Urea
23,37,66,Loamy,Sugarcane,21,8,64,NPK
26,46,61,Loamy,Maize,7,51,62,Urea
40,64,41,Red,Wheat,11,11,15,NPK
32,83,28,Clayey,Wheat,45,9,98,MOP
24,33,20,Sandy,Wheat,81,50,11,DAP
36,65,78,Sandy,Sugarcane,40,84,73,Compost
37,72,33,Black,Sugarcane,30,78,27,NPK
37,74,61,Loamy,Wheat,68,63,16,DAP
32,56,44,Loamy,Cotton,7,5,10,NPK
28,72,53,Black,Cotton,35,48,73,Urea
21,56,25,Sandy,Cotton,3,21,84,NPK
36,57,20,Sandy,Cotton,0,42,18,NPK
35,90,56,Red,Rice,68,77,21,DAP
28,86,48,Clayey,Maize,87,43,9,DAP
25,67,30,Clayey,Rice,1,68,28,NPK
28,77,37,Black,Maize,15,46,9,NPK
20,71,75,Clayey,Maize,69,43,25,DAP
32,83,41,Clayey,Wheat,14,77,9,NPK
40,87,39,Clayey,Wheat,86,71,73,Compost
22,59,73,Clayey,Maize,32,10,62,NPK
37,69,55,Sandy,Cotton,91,100,98,Compost
32,37,59,Red,Cotton,46,16,43,MOP
37,84,31,Clayey,Wheat,67,37,58,MOP
24,51,65,Sandy,Cotton,74,74,32,DAP
23,36,63,Loamy,Rice,59,37,74,MOP
26,48,28,Red,Rice,93,17,93,MOP
24,52,47,Clayey,Rice,37,86,18,NPK
28,36,73,Black,Wheat,90,46,72,Compost
27,69,42,Black,Wheat,30,10,25,NPK
34,37,59,Loamy,Rice,52,63,73,Compost
40,89,45,Red,Maize,20,38,11,NPK
36,83,49,Sandy,Maize,87,70,83,Compost
26,40,74,Red,Cotton,36,12,46,NPK
34,35,49,Loamy,Rice,80,63,2,DAP
25,53,26,Clayey,Cotton,100,64,58,Compost
37,63,62,Clayey,Wheat,43,24,6,NPK
38,62,53,Sandy,Sugarcane,89,85,52,Compost
26,80,31,Red,Sugarcane,51,0,18,NPK
23,74,24,Clayey,Cotton,16,66,77,Urea
22,67,27,Sandy,Cotton,10,99,12,NPK
25,61,74,Black,Cotton,5,42,84,Urea
36,68,63,Sandy,Cotton,33,61,50,Urea
40,88,76,Black,Cotton,62,75,89,Compost
28,88,55,Clayey,Sugarcane,34,75,85,Urea
31,90,42,Red,Rice,48,3,87,MOP
34,45,41,Loamy,Rice,60,92,58,Compost
30,67,36,Loamy,Wheat,95,69,61,Compost
26,55,34,Black,Cotton,7,63,65,Urea
27,68,46,Loamy,Sugarcane,40,31,91,MOP
39,82,43,Loamy,Wheat,96,55,72,Compost
31,51,58,Loamy,Cotton,73,76,26,DAP
21,39,25,Red,Wheat,20,90,94,Urea
24,87,47,Red,Wheat,65,90,81,Compost
29,73,53,Sandy,Wheat,53,69,71,Compost
20,47,66,Sandy,Sugarcane,63,92,60,Compost
23,56,60,Clayey,Sugarcane,50,93,80,Compost
28,68,24,Sandy,Rice,91,79,34,DAP
21,38,41,Loamy,Maize,38,10,42,NPK
34,32,69,Red,Cotton,75,61,6,DAP
40,75,43,Red,Maize,30,18,50,NPK
37,46,79,Clayey,Maize,30,47,89,Urea
27,73,73,Red,Rice,17,16,75,NPK
35,54,38,Red,Wheat,91,45,21,DAP
25,54,53,Black,Rice,46,81,0,DAP
37,58,41,Loamy,Cotton,86,75,73,Compost
31,62,46,Loamy,Sugarcane,73,94,88,Compost
23,75,35,Clayey,Cotton,67,45,64,Compost
36,36,77,Clayey,Maize,4,51,21,NPK
37,75,45,Black,Cotton,19,15,19,NPK
